Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Summe	Timestamp
295	395	2461	2194	1191	1638	3407	855	2159	14595	2020-04-18 08:00:00
298	394	2469	2199	1191	1646	3415	855	2170	14637	2020-04-18 15:00:00
299	394	2470	2199	1195	1646	3418	857	2184	14662	2020-04-19 08:00:00
302	394	2476	2200	1199	1652	3417	858	2198	14696	2020-04-19 15:00:00
302	394	2479	2203	1200	1653	3425	858	2199	14713	2020-04-20 08:00:00
307	394	2495	2205	1201	1663	3427	859	2204	14755	2020-04-20 15:00:00
309	397	2501	2211	1201	1664	3431	861	2215	14790	2020-04-21 08:00:00
310	402	2500	2211	1206	1665	3433	863	2220	14810	2020-04-21 15:00:00
310	402	2500	2215	1206	1670	3437	863	2237	14840	2020-04-22 08:00:00
311	402	2519	2218	1205	1679	3440	868	2247	14889	2020-04-22 15:00:00
313	402	2529	2219	1204	1686	3441	868	2270	14932	2020-04-23 08:00:00
314	402	2531	2222	1206	1693	3445	869	2281	14963	2020-04-23 15:00:00
314	402	2533	2230	1206	1697	3446	869	2290	14987	2020-04-24 08:00:00
315	402	2546	2232	1207	1700	3457	868	2311	15038	2020-04-24 15:00:00
315	402	2547	2238	1208	1705	3463	868	2323	15069	2020-04-25 08:00:00
316	404	2553	2239	1210	1722	3469	868	2336	15117	2020-04-25 15:00:00
316	404	2554	2240	1210	1722	3473	868	2347	15134	2020-04-26 08:00:00
317	404	2562	2243	1212	1733	3479	868	2357	15175	2020-04-26 15:00:00
317	406	2562	2246	1214	1736	3482	868	2359	15190	2020-04-27 08:00:00
320	407	2573	2248	1214	1745	3484	868	2380	15239	2020-04-27 15:00:00
321	407	2574	2250	1214	1747	3487	868	2388	15256	2020-04-28 08:00:00
321	410	2577	2251	1214	1751	3494	869	2399	15286	2020-04-28 15:00:00
321	410	2583	2251	1215	1755	3496	869	2423	15323	2020-04-29 08:00:00
322	410	2591	2252	1215	1757	3496	870	2439	15352	2020-04-29 15:00:00
323	410	2597	2253	1215	1758	3501	870	2442	15369	2020-04-30 08:00:00
325	410	2619	2254	1217	1761	3502	871	2465	15424	2020-04-30 15:00:00
325	410	2623	2255	1217	1761	3504	871	2492	15458	2020-05-01 08:00:00
326	410	2625	2255	1217	1764	3504	872	2497	15470	2020-05-01 15:00:00
326	410	2626	2256	1217	1764	3504	872	2504	15479	2020-05-02 08:00:00
327	410	2630	2256	1218	1765	3504	872	2526	15508	2020-05-02 15:00:00
327	410	2630	2256	1219	1766	3504	873	2529	15514	2020-05-03 08:00:00
327	410	2633	2257	1219	1766	3504	873	2538	15527	2020-05-03 15:00:00
327	410	2633	2258	1219	1768	3509	874	2540	15538	2020-05-04 08:00:00
328	410	2638	2258	1219	1774	3509	874	2541	15551	2020-05-04 15:00:00
329	410	2642	2259	1217	1774	3510	874	2554	15569	2020-05-05 08:00:00
329	411	2650	2258	1214	1777	3509	874	2557	15579	2020-05-05 15:00:00
329	411	2653	2259	1214	1778	3510	875	2560	15589	2020-05-06 08:00:00
330	411	2661	2259	1214	1784	3512	875	2587	15633	2020-05-06 15:00:00
330	411	2663	2263	1213	1785	3513	875	2599	15652	2020-05-07 08:00:00
330	411	2666	2263	1213	1787	3515	875	2605	15665	2020-05-07 15:00:00
330	411	2669	2264	1213	1788	3516	875	2609	15675	2020-05-08 08:00:00
330	411	2682	2265	1212	1792	3517	874	2631	15714	2020-05-08 15:00:00
330	411	2682	2266	1212	1794	3517	876	2647	15735	2020-05-09 08:00:00
331	411	2684	2267	1212	1796	3518	876	2661	15756	2020-05-09 15:00:00
331	411	2685	2268	1212	1810	3518	876	2666	15777	2020-05-10 08:00:00
330	411	2687	2270	1212	1810	3518	876	2672	15786	2020-05-10 15:00:00
330	411	2691	2269	1212	1810	3518	877	2674	15792	2020-05-11 08:00:00
331	411	2704	2266	1217	1810	3518	876	2712	15845	2020-05-11 15:00:00
332	411	2704	2267	1215	1810	3518	879	2741	15877	2020-05-12 08:00:00
332	411	2709	2269	1215	1813	3518	879	2748	15894	2020-05-12 15:00:00
331	411	2717	2268	1216	1814	3518	882	2764	15921	2020-05-13 08:00:00
335	410	2720	2268	1217	1814	3520	882	2807	15973	2020-05-13 15:00:00
334	410	2721	2269	1217	1814	3523	882	2810	15980	2020-05-14 08:00:00
334	411	2732	2271	1216	1814	3524	883	2829	16014	2020-05-14 15:00:00
334	411	2739	2270	1217	1815	3526	883	2835	16030	2020-05-15 08:00:00
334	411	2765	2274	1217	1816	3528	883	2865	16093	2020-05-15 15:00:00
335	411	2774	2275	1216	1819	3528	884	2891	16133	2020-05-16 08:00:00
335	411	2780	2275	1216	1822	3528	885	2894	16146	2020-05-16 15:00:00
336	411	2782	2275	1216	1822	3528	885	2896	16151	2020-05-17 08:00:00
337	411	2785	2275	1216	1823	3528	887	2905	16167	2020-05-17 15:00:00
337	411	2788	2275	1216	1822	3529	887	2914	16179	2020-05-18 08:00:00
337	411	2798	2276	1216	1823	3530	887	2923	16201	2020-05-18 15:00:00
338	411	2798	2282	1218	1825	3530	887	2942	16231	2020-05-19 08:00:00
338	411	2789	2288	1219	1827	3532	893	2964	16261	2020-05-19 15:00:00
338	411	2793	2289	1220	1828	3532	894	2970	16275	2020-05-20 08:00:00
336	411	2799	2284	1220	1831	3532	894	2988	16295	2020-05-20 15:00:00
336	411	2800	2286	1220	1832	3534	894	3007	16320	2020-05-21 08:00:00
336	411	2806	2286	1220	1833	3534	895	3014	16335	2020-05-21 15:00:00
337	411	2813	2287	1220	1834	3534	895	3027	16358	2020-05-22 08:00:00
337	411	2838	2287	1220	1833	3534	896	3032	16388	2020-05-22 15:00:00
338	411	2831	2289	1220	1833	3535	896	3049	16402	2020-05-23 08:00:00
338	411	2830	2289	1220	1833	3536	896	3061	16414	2020-05-23 15:00:00
338	411	2835	2289	1220	1833	3536	896	3071	16429	2020-05-24 08:00:00
340	411	2835	2290	1220	1834	3536	896	3078	16440	2020-05-24 15:00:00
340	411	2846	2290	1221	1835	3536	896	3083	16458	2020-05-25 08:00:00
341	411	2845	2290	1221	1835	3535	897	3084	16459	2020-05-25 15:00:00
341	411	2847	2290	1221	1835	3535	898	3098	16476	2020-05-26 08:00:00
341	413	2851	2291	1220	1836	3534	898	3113	16497	2020-05-26 15:00:00
340	413	2856	2292	1221	1835	3536	898	3119	16510	2020-05-27 08:00:00
340	414	2860	2292	1219	1835	3536	898	3120	16514	2020-05-27 15:00:00
340	414	2862	2292	1220	1835	3537	898	3143	16541	2020-05-28 08:00:00
341	414	2861	2292	1220	1835	3536	898	3147	16544	2020-05-28 15:00:00
341	414	2862	2294	1220	1835	3537	898	3163	16564	2020-05-29 08:00:00
341	414	2864	2294	1220	1837	3537	898	3170	16575	2020-05-29 15:00:00
341	414	2867	2294	1220	1836	3537	898	3187	16594	2020-05-30 08:00:00
342	414	2866	2295	1220	1836	3537	898	3219	16627	2020-05-30 18:00:00
342	414	2867	2295	1220	1836	3537	898	3229	16638	2020-05-31 08:30:00
342	414	2866	2296	1220	1836	3537	898	3229	16638	2020-05-31 15:30:00
342	414	2866	2296	1220	1836	3537	898	3233	16642	2020-06-01 08:00:00
342	414	2866	2296	1220	1837	3537	898	3233	16643	2020-06-01 15:00:00
342	415	2866	2297	1220	1837	3538	899	3249	16663	2020-06-02 08:00:00
342	415	2866	2297	1220	1837	3535	899	3253	16664	2020-06-02 15:00:00
342	416	2867	2297	1220	1837	3535	900	3260	16674	2020-06-03 08:00:00
342	416	2868	2300	1220	1840	3536	901	3277	16700	2020-06-03 15:00:00
342	416	2868	2301	1220	1840	3537	901	3280	16705	2020-06-04 08:00:00
342	416	2870	2301	1220	1842	3538	901	3301	16731	2020-06-04 15:00:00
342	416	2873	2300	1220	1842	3539	901	3307	16740	2020-06-05 08:00:00
342	416	2876	2306	1220	1845	3539	904	3309	16757	2020-06-05 15:00:00
342	416	2880	2310	1220	1845	3539	904	3348	16804	2020-06-06 08:00:00
342	416	2880	2311	1220	1845	3540	904	3359	16817	2020-06-06 15:00:00
342	416	2881	2312	1221	1845	3540	904	3361	16822	2020-06-07 08:00:00
342	416	2883	2313	1221	1845	3540	905	3389	16854	2020-06-07 15:00:00
342	416	2884	2313	1221	1845	3540	905	3402	16868	2020-06-08 08:00:00
342	416	2889	2314	1221	1844	3538	905	3410	16879	2020-06-08 15:00:00
342	416	2889	2314	1221	1843	3539	905	3420	16889	2020-06-09 08:00:00
342	415	2891	2317	1221	1844	3540	906	3421	16897	2020-06-09 15:00:00
342	415	2891	2319	1222	1844	3540	907	3422	16902	2020-06-10 08:00:00
343	415	2891	2325	1223	1843	3540	907	3433	16920	2020-06-10 15:00:00
343	415	2892	2327	1223	1841	3540	907	3448	16936	2020-06-11 08:00:00
343	415	2893	2327	1223	1842	3540	907	3455	16945	2020-06-11 15:00:00
343	415	2900	2328	1223	1841	3540	907	3466	16963	2020-06-12 08:00:00
343	415	2899	2330	1223	1841	3540	907	3472	16970	2020-06-12 15:00:00
343	415	2905	2330	1223	1841	3540	907	3490	16994	2020-06-13 08:00:00
343	415	2906	2330	1223	1841	3540	907	3496	17001	2020-06-13 15:00:00
343	415	2911	2330	1223	1841	3540	907	3504	17014	2020-06-14 08:00:00
343	415	2912	2330	1223	1841	3541	907	3517	17029	2020-06-14 15:30:00
343	419	2914	2330	1223	1840	3541	907	3522	17039	2020-06-15 08:00:00
343	419	2922	2330	1223	1842	3542	907	3546	17074	2020-06-15 15:00:00
343	419	2924	2330	1223	1843	3542	907	3567	17098	2020-06-16 08:00:00
343	419	2924	2331	1225	1843	3542	907	3568	17102	2020-06-16 15:00:00
343	419	2926	2331	1225	1843	3542	907	3570	17106	2020-06-17 08:00:00
344	419	2927	2331	1225	1843	3541	906	3581	17117	2020-06-17 15:00:00
344	419	2929	2332	1226	1845	3541	907	3584	17127	2020-06-18 08:00:00
344	418	2932	2333	1226	1845	3541	907	3609	17155	2020-06-18 15:00:00
344	418	2937	2335	1230	1845	3541	907	3618	17175	2020-06-19 08:00:00
345	419	2939	2336	1230	1849	3541	907	3621	17187	2020-06-19 15:00:00
346	419	2940	2338	1235	1849	3542	907	3651	17227	2020-06-20 08:00:00
346	422	2940	2341	1235	1850	3542	907	3651	17234	2020-06-20 15:00:00
346	422	2947	2342	1239	1850	3542	907	3652	17247	2020-06-21 08:00:00
346	422	2947	2346	1239	1851	3542	907	3661	17261	2020-06-21 15:00:00
346	422	2955	2346	1241	1851	3543	907	3674	17285	2020-06-22 08:00:00
346	422	2954	2349	1241	1851	3543	907	3689	17302	2020-06-22 15:00:00
346	422	2956	2349	1242	1851	3543	907	3698	17314	2020-06-23 08:00:00
347	422	2958	2350	1242	1853	3544	907	3701	17324	2020-06-23 15:00:00
349	425	2962	2360	1244	1853	3544	908	3709	17354	2020-06-24 08:00:00
349	426	2965	2362	1245	1853	3545	908	3717	17370	2020-06-24 15:00:00
349	426	2971	2366	1247	1854	3545	908	3720	17386	2020-06-25 08:00:00
349	429	2972	2370	1247	1857	3545	908	3723	17400	2020-06-25 15:00:00
349	429	2976	2374	1246	1857	3546	908	3749	17434	2020-06-26 08:00:00
348	429	2977	2388	1246	1861	3547	908	3759	17463	2020-06-26 15:00:00
348	429	2983	2398	1246	1861	3547	910	3775	17498	2020-06-27 08:00:00
349	429	2988	2406	1246	1862	3547	910	3790	17527	2020-06-27 15:00:00
350	429	2993	2416	1249	1862	3548	910	3805	17562	2020-06-28 08:00:00
351	429	2994	2421	1251	1865	3548	910	3805	17574	2020-06-28 15:00:00
351	429	3001	2456	1251	1865	3548	910	3814	17625	2020-06-29 08:00:00
351	429	3001	2460	1252	1866	3549	910	3832	17650	2020-06-29 15:00:00
351	429	3004	2461	1252	1866	3550	910	3842	17665	2020-06-30 08:00:00
352	429	3007	2478	1252	1866	3552	910	3860	17706	2020-06-30 15:00:00
353	429	3011	2521	1255	1875	3557	910	3867	17778	2020-07-01 08:00:00
353	430	3010	2541	1255	1875	3557	910	3883	17814	2020-07-01 15:00:00
353	430	3011	2564	1255	1875	3557	910	3901	17856	2020-07-02 08:00:00
356	430	3012	2590	1255	1881	3558	910	3904	17896	2020-07-02 15:00:00
357	430	3016	2614	1256	1886	3564	910	3926	17959	2020-07-03 08:00:00
360	431	3017	2629	1256	1894	3569	910	3950	18016	2020-07-03 15:00:00
361	431	3022	2650	1259	1894	3563	911	3982	18073	2020-07-04 08:00:00
361	431	3022	2674	1259	1900	3564	911	3995	18117	2020-07-04 15:00:00
361	433	3024	2717	1262	1901	3566	911	4021	18196	2020-07-05 08:00:00
361	433	3027	2730	1262	1901	3566	911	4026	18217	2020-07-05 15:00:00
361	433	3031	2762	1262	1901	3567	911	4042	18270	2020-07-06 08:00:00
361	435	3031	2776	1264	1904	3567	912	4044	18294	2020-07-06 15:00:00
362	434	3035	2783	1264	1904	3569	912	4064	18327	2020-07-07 08:00:00
362	435	3038	2800	1270	1908	3571	912	4080	18376	2020-07-07 15:00:00
363	435	3041	2818	1272	1914	3573	912	4090	18418	2020-07-08 08:00:00
365	436	3042	2837	1280	1918	3575	912	4107	18472	2020-07-08 15:00:00
365	436	3047	2860	1280	1922	3576	913	4118	18517	2020-07-09 08:00:00
367	437	3049	2887	1281	1921	3578	913	4148	18581	2020-07-09 15:00:00
368	438	3056	2906	1281	1921	3579	913	4152	18614	2020-07-10 08:00:00
368	442	3054	2922	1285	1925	3580	913	4165	18654	2020-07-10 15:00:00
368	443	3061	2947	1286	1925	3583	913	4168	18694	2020-07-11 08:00:00
369	444	3061	2988	1286	1926	3583	913	4193	18763	2020-07-11 15:00:00
369	444	3064	2994	1289	1926	3588	913	4208	18795	2020-07-12 08:00:00
369	444	3064	3004	1289	1928	3589	913	4217	18817	2020-07-12 15:00:00
369	444	3067	3020	1289	1929	3590	915	4226	18849	2020-07-13 08:00:00
371	444	3067	3035	1290	1932	3591	915	4232	18877	2020-07-13 15:00:00
371	444	3073	3042	1296	1942	3593	915	4269	18945	2020-07-14 08:00:00
373	444	3076	3057	1297	1949	3594	915	4280	18985	2020-07-14 15:00:00
375	445	3092	3070	1302	1952	3597	915	4312	19060	2020-07-15 08:00:00
375	445	3095	3093	1304	1955	3597	916	4331	19111	2020-07-15 15:00:00
375	446	3120	3110	1304	1961	3599	917	4342	19174	2020-07-16 08:00:00
376	446	3147	3153	1305	1962	3601	919	4362	19271	2020-07-16 15:00:00
376	446	3160	3166	1306	1973	3608	919	4398	19352	2020-07-17 08:00:00
376	448	3166	3184	1310	1976	3608	918	4421	19407	2020-07-17 15:00:00
379	448	3175	3215	1318	1978	3608	918	4445	19484	2020-07-18 08:00:00
379	448	3175	3232	1318	1983	3608	918	4448	19509	2020-07-18 15:00:00
380	448	3186	3235	1323	1983	3608	918	4471	19552	2020-07-19 08:00:00
380	448	3186	3241	1324	1988	3608	918	4476	19569	2020-07-19 15:00:00
385	448	3195	3269	1326	1989	3609	919	4502	19642	2020-07-20 08:00:00
385	451	3198	3279	1327	1990	3610	919	4511	19670	2020-07-20 15:00:00
389	452	3204	3292	1329	1999	3618	919	4539	19741	2020-07-21 08:00:00
389	452	3210	3326	1329	2009	3620	919	4547	19801	2020-07-21 15:00:00
389	452	3219	3344	1339	2013	3624	919	4569	19868	2020-07-22 08:00:00
390	452	3220	3376	1340	2022	3628	921	4594	19943	2020-07-22 15:00:00
391	452	3236	3393	1344	2025	3630	928	4639	20038	2020-07-23 08:00:00
391	452	3242	3427	1344	2037	3631	927	4650	20101	2020-07-23 15:00:00
393	452	3250	3433	1350	2042	3634	927	4680	20161	2020-07-24 08:00:00
393	452	3255	3464	1353	2046	3636	930	4695	20224	2020-07-24 15:00:00
393	452	3267	3476	1356	2048	3638	930	4740	20301	2020-07-25 08:00:00
397	452	3267	3481	1358	2049	3643	940	4745	20332	2020-07-25 15:00:00
397	454	3288	3499	1367	2050	3646	945	4773	20414	2020-07-26 08:00:00
398	453	3295	3518	1367	2051	3651	940	4783	20456	2020-07-26 15:00:00
401	453	3308	3529	1368	2061	3653	940	4797	20510	2020-07-27 08:00:00
403	456	3310	3540	1367	2063	3654	943	4805	20541	2020-07-27 15:00:00
403	456	3328	3561	1369	2070	3655	947	4843	20632	2020-07-28 08:00:00
406	456	3323	3581	1370	2075	3655	947	4868	20681	2020-07-28 15:00:00
408	456	3340	3594	1371	2081	3679	948	4916	20793	2020-07-29 08:00:00
408	456	3340	3594	1371	2081	3679	948	4916	20793	2020-07-29 08:15:00
407	457	3341	3610	1377	2086	3684	953	4922	20837	2020-07-29 15:00:00
415	457	3351	3621	1383	2088	3688	954	4932	20889	2020-07-30 08:00:00
415	459	3352	3661	1386	2092	3690	954	4980	20989	2020-07-30 15:00:00
418	459	3369	3667	1401	2092	3691	954	5021	21072	2020-07-31 08:00:00
417	460	3375	3673	1401	2100	3676	957	5024	21083	2020-07-31 15:00:00
419	461	3387	3684	1401	2100	3676	957	5087	21172	2020-08-01 08:00:00
419	465	3389	3696	1401	2100	3680	958	5086	21194	2020-08-01 15:00:00
419	465	3399	3697	1405	2104	3681	958	5113	21241	2020-08-02 08:00:00
419	467	3399	3698	1409	2105	3681	958	5130	21266	2020-08-02 15:00:00
419	467	3408	3703	1409	2106	3690	959	5151	21312	2020-08-03 08:00:00
419	471	3410	3709	1411	2104	3690	959	5156	21329	2020-08-03 15:00:00
422	471	3424	3728	1412	2104	3691	959	5206	21417	2020-08-04 08:00:00
422	473	3425	3742	1418	2109	3692	960	5217	21458	2020-08-04 15:00:00
422	473	3435	3752	1422	2113	3692	960	5225	21494	2020-08-05 08:00:00
422	481	3435	3764	1424	2113	3692	963	5271	21565	2020-08-05 15:00:00
424	482	3447	3777	1424	2115	3696	964	5313	21642	2020-08-06 08:00:00
424	481	3448	3783	1428	2116	3700	966	5335	21681	2020-08-06 15:00:00
425	485	3457	3795	1434	2122	3701	967	5385	21771	2020-08-07 08:00:00
426	489	3459	3805	1434	2124	3702	970	5398	21807	2020-08-07 15:00:00
427	490	3467	3821	1437	2127	3702	970	5437	21878	2020-08-08 08:00:00
427	494	3472	3826	1448	2128	3702	971	5453	21921	2020-08-08 15:00:00
429	494	3474	3828	1457	2131	3703	970	5492	21978	2020-08-09 08:00:00
429	494	3474	3831	1459	2132	3703	974	5508	22004	2020-08-09 15:00:00
429	494	3483	3838	1459	2134	3706	978	5526	22047	2020-08-10 08:00:00
429	501	3486	3847	1460	2134	3710	978	5541	22086	2020-08-10 15:00:00
430	501	3497	3864	1461	2140	3716	981	5607	22197	2020-08-11 08:00:00
431	502	3502	3876	1467	2151	3719	981	5611	22240	2020-08-11 15:00:00
431	503	3517	3893	1477	2154	3736	983	5677	22371	2020-08-12 08:00:00
431	510	3527	3897	1480	2162	3740	983	5692	22422	2020-08-12 15:00:00
434	510	3539	3914	1491	2167	3756	989	5747	22547	2020-08-13 08:00:00
436	530	3542	3943	1492	2173	3762	992	5773	22643	2020-08-13 15:00:00
436	532	3555	3961	1501	2180	3777	1002	5825	22769	2020-08-14 08:00:00
437	556	3557	3979	1507	2184	3783	1006	5872	22881	2020-08-14 15:00:00
439	565	3577	4011	1518	2191	3808	1008	5988	23105	2020-08-15 08:00:00
439	574	3597	4033	1522	2192	3816	1008	6007	23188	2020-08-15 15:00:00
440	573	3616	4035	1525	2194	3858	1009	6048	23298	2020-08-16 08:00:00
441	578	3616	4052	1527	2195	3865	1010	6059	23343	2020-08-16 15:00:00
441	582	3630	4067	1530	2213	3866	1015	6128	23472	2020-08-17 08:00:00
441	586	3633	4088	1530	2219	3865	1016	6137	23515	2020-08-17 15:00:00
443	589	3659	4140	1561	2233	3888	1022	6293	23828	2020-08-18 08:00:00
444	592	3681	4177	1562	2243	3893	1022	6338	23952	2020-08-19 08:00:00
448	597	3685	4217	1566	2250	3894	1032	6444	24133	2020-08-19 15:00:00
449	598	3700	4243	1581	2260	3898	1041	6540	24310	2020-08-20 08:00:00
451	604	3703	4280	1579	2267	3907	1043	6601	24435	2020-08-20 15:00:00
453	604	3727	4303	1579	2268	3936	1046	6696	24612	2020-08-21 08:00:00
457	608	3730	4323	1592	2292	3954	1046	6726	24728	2020-08-21 15:00:00
457	610	3753	4337	1599	2295	3957	1047	6834	24889	2020-08-22 08:00:00
458	615	3753	4357	1602	2300	3965	1047	6859	24956	2020-08-22 15:00:00
464	615	3774	4364	1616	2310	3971	1051	6937	25102	2020-08-23 08:00:00
466	620	3777	4379	1616	2324	4012	1051	6952	25197	2020-08-23 15:00:00
469	620	3806	4393	1616	2338	4018	1055	7027	25342	2020-08-24 08:00:00
472	623	3809	4408	1616	2343	4026	1056	7051	25404	2020-08-24 15:00:00
475	623	3829	4428	1628	2350	4041	1060	7162	25596	2020-08-25 08:00:00
473	628	3832	4461	1628	2357	4040	1060	7215	25694	2020-08-25 15:00:00
