Datum	Uhrzeit	Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien
2020-04-19	14:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	15:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	16:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	17:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	18:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	19:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	20:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	21:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	22:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-19	23:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	00:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	01:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	02:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	03:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	04:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	05:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	06:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	07:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	08:00:00	198	302	1560	1847	929	809	2526	715	1615
2020-04-20	09:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	10:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	11:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	12:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	13:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	14:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	15:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	16:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	17:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	18:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	19:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	20:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	21:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	22:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-20	23:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	00:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	01:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	02:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	03:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	04:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	05:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	06:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	07:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	08:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	09:00:00	200	307	1572	1884	930	816	2556	731	1635
2020-04-21	10:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	11:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	12:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	13:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	15:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	16:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	17:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	18:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	19:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	20:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	21:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-21	22:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	00:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	01:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	02:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	03:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	04:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	05:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	06:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	07:00:00	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	07:59:59	210	316	1623	1912	949	874	2698	733	1656
2020-04-22	09:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	10:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	11:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	12:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	13:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	14:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	15:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	16:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	17:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	18:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	19:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	20:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	21:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	22:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-22	23:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	00:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	01:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	02:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	03:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	04:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	05:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	06:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	07:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	08:00:00	227	331	1685	1944	951	904	2869	740	1677
2020-04-23	09:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	10:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	11:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	12:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	13:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	14:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	15:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	16:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	17:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	18:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	19:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	20:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	21:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	22:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-23	23:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	00:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	01:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	02:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	03:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	04:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	05:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	06:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	07:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	08:00:00	226	346	1841	1972	1008	952	2905	745	1699
2020-04-24	09:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	10:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	11:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	12:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	13:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	14:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	15:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	16:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	17:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	18:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	19:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	20:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	21:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	22:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-24	23:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	00:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	01:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	02:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	03:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	04:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	05:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	06:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	07:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	08:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	09:00:00	230	356	1890	2007	1008	973	2943	749	1716
2020-04-25	10:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	11:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	12:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	13:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	14:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	15:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	16:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	17:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	17:59:59	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	19:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	20:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	21:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	22:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-25	23:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	00:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	01:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	02:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	02:59:59	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	04:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	05:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	06:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	07:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	08:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	09:00:00	235	360	1950	2021	1041	1011	2982	755	1748
2020-04-26	10:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	11:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	12:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	13:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	14:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	15:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	16:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	17:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	18:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	19:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	20:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	21:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	22:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-26	23:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	00:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	01:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	02:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	03:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	04:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	05:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	06:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	07:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	08:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	09:00:00	234	364	2026	2022	1057	1059	2997	757	1766
2020-04-27	10:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-27	12:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-27	13:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-27	15:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-27	16:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-27	17:00:00	236	368	2042	2022	1071	1068	3024	759	1772
2020-04-28	10:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	14:03:12	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	15:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	17:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	18:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	19:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	20:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	21:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-28	22:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	00:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	01:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	02:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	03:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	04:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	05:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	06:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	07:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	08:00:00	242	372	2101	2040	1078	1117	3070	779	1781
2020-04-29	10:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	11:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	12:59:59	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	14:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	15:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	16:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	17:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	19:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	20:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	21:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	22:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-29	23:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	00:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	02:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	03:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	04:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	05:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	06:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	07:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	08:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	09:00:00	246	378	2141	2051	1081	1155	3151	786	1790
2020-04-30	10:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	11:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	13:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	14:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	16:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	17:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	18:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	19:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	20:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	21:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	22:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-04-30	23:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	00:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	01:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	02:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	03:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	04:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	05:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	06:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	07:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	08:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	09:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	10:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	11:00:00	250	379	2164	2074	1090	1187	3160	795	1808
2020-05-01	12:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	13:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	15:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	16:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	17:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	19:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	20:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	21:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-01	22:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	00:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	01:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	02:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	03:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	04:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	05:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	06:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	07:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	08:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	09:00:00	255	381	2221	2088	1102	1220	3197	811	1817
2020-05-02	10:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	11:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	12:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	14:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	15:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	16:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	17:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	19:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	20:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	21:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-02	22:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	00:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	02:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	03:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	04:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	05:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	06:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	07:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	09:00:00	256	381	2238	2102	1115	1235	3207	819	1827
2020-05-03	10:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	11:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	12:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	13:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	14:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	16:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	17:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	19:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	21:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-03	22:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	00:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	01:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	02:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	03:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	04:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	05:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	06:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	07:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	08:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	09:00:00	258	382	2255	2106	1115	1246	3215	824	1837
2020-05-04	10:00:00	261	382	2270	2110	1116	1252	3217	824	1884
2020-05-04	11:00:00	261	382	2270	2110	1116	1252	3217	824	1884
